web-scraper-order;web-scraper-start-url;URL;URL-href;Title;Date
1685166346-7276;https://www.zeit.de/suche/index?q=Bildung&type=article&p=258;Gender-Mainstreaming: Niederlande streichen Geschlechtsangaben aus Personalausweisen;https://www.zeit.de/politik/ausland/2020-07/gernder-mainstreaming-niederlande-geschlecht-ausweis-lgbt;Niederlande streichen Geschlechtsangaben aus Personalausweisen;04.07.2020
1685166349-7277;https://www.zeit.de/suche/index?q=Bildung&type=article&p=258;"US-Wahl: ""Es ist antidemokratisch, die Wahlbeteiligung zu beeinflussen""";https://www.zeit.de/politik/ausland/2020-07/us-wahl-praesidentschaft-wahlrecht-wahllokale-briefwahl-josh-douglas;Es ist antidemokratisch, die Wahlbeteiligung zu beeinflussen;05.07.2020
1685166355-7278;https://www.zeit.de/suche/index?q=Bildung&type=article&p=257;Verschwörungstheorien: Wenn alles mit allem zusammenhängt;https://www.zeit.de/zeit-geschichte/2020/03/verschwoerungstheorien-geschichte-antisemitismus-rechtsextremismus-aufklaerung;Hinter dem Vorhang;05.07.2020
1685166358-7279;https://www.zeit.de/suche/index?q=Bildung&type=article&p=257;"Kinder in der Corona-Krise: ""Wir sorgen uns um Jugendliche in der frühen Pubertät""";https://www.zeit.de/gesellschaft/familie/2020-07/kinder-corona-krise-psychische-folgen-entwicklungspsychologie;Wir sorgen uns um Jugendliche in der frühen Pubertät;05.07.2020
1685166362-7280;https://www.zeit.de/suche/index?q=Bildung&type=article&p=257;Kirchenaustritte: Kirchenvertreter besorgt wegen vieler Austritte;https://www.zeit.de/gesellschaft/zeitgeschehen/2020-07/kirchenaustritte-hoechststand-besorgnis-heinrich-bedford-strohm-ekd-thomas-sternberg-zdk;Kirchenvertreter besorgt wegen vieler Austritte;05.07.2020
1685166379-7281;https://www.zeit.de/suche/index?q=Bildung&type=article&p=257;Kroatien: Regierende Konservative siegen bei Parlamentswahl;https://www.zeit.de/politik/ausland/2020-07/kroatien-parlamentswahl-hdz-andrej-plenkovic-mehrheit;Regierende Konservative siegen bei Parlamentswahl;05.07.2020
1685166382-7282;https://www.zeit.de/suche/index?q=Bildung&type=article&p=257;Stiftung Preußischer Kulturbesitz: Gutachten empfiehlt die Auflösung der größten deutschen Kulturstiftung;https://www.zeit.de/kultur/2020-07/stiftung-preussischer-kulturbesitz-gutachten-empfiehlt-ausloesung-wissenschaftsrat;Gutachten empfiehlt die Auflösung der größten deutschen Kulturstiftung;07.07.2020
1685166385-7283;https://www.zeit.de/suche/index?q=Bildung&type=article&p=257;Corona-Pandemie: UN warnen vor jahrzehntelangem Rückschritt bei Nachhaltigkeit;https://www.zeit.de/gesellschaft/zeitgeschehen/2020-07/corona-pandemie-un-berichterstatter-globale-armut-nachhaltigkeitsziele;UN warnen vor jahrzehntelangem Rückschritt bei Nachhaltigkeit;07.07.2020
1685166388-7284;https://www.zeit.de/suche/index?q=Bildung&type=article&p=257;Stiftung Preußischer Kulturbesitz: Das war's, Preußen;https://www.zeit.de/2020/29/stiftung-preussischer-kulturbesitz-gutachten-aufloesung-wissenschaftsrat;Das war's, Preußen;08.07.2020
1685166391-7285;https://www.zeit.de/suche/index?q=Bildung&type=article&p=257;Ökologische Wirtschaftsmodelle: Es geht auch anders;https://www.zeit.de/2020/29/oekologische-wirtschaftsmodelle-wachstum-konsum-corona-krise;Geht es auch anders?;08.07.2020
1685166395-7286;https://www.zeit.de/suche/index?q=Bildung&type=article&p=257;Massker von Srebrenica: Massaker von Srebrenica: 25 Jahre später ist der Völkermord längst nicht ausführlich verarbeitet;https://www.zeit.de/zett/politik/2020-07/massaker-von-srebrenica-25-jahre-spaeter-ist-der-voelkermord-laengst-nicht-ausfuehrlich-verarbeitet;Massaker von Srebrenica: 25 Jahre später ist der Völkermord längst nicht ausführlich verarbeitet;10.07.2020
1685166404-7288;https://www.zeit.de/suche/index?q=Bildung&type=article&p=256;Cancel Culture: Warum bekämpfen wir Linken uns so oft gegenseitig?;https://www.zeit.de/2020/29/cancel-culture-linke-progressive-solidaritaet-verurteilung-outrage;Warum bekämpfen wir Linken uns so oft gegenseitig?;08.07.2020
1685166410-7290;https://www.zeit.de/suche/index?q=Bildung&type=article&p=256;"USA: Trump will wegen ""Indoktrinierung"" gegen Universitäten vorgehen";https://www.zeit.de/politik/ausland/2020-07/usa-universitaet-schulen-steuerprivilegien-streichung;"Trump will wegen ""Indoktrinierung"" gegen Universitäten vorgehen";11.07.2020
1685166413-7291;https://www.zeit.de/suche/index?q=Bildung&type=article&p=256;Familie: So nabelten sich Menschen mit Behinderung von ihren Eltern ab;https://www.zeit.de/zett/2020-07/so-nabelten-sich-menschen-mit-behinderung-von-ihren-eltern-ab;So nabelten sich Menschen mit Behinderung von ihren Eltern ab;12.07.2020
1685166416-7292;https://www.zeit.de/suche/index?q=Bildung&type=article&p=256;Gerd Müller • Das Beste aus Z+: Peinlich erfolgreich;https://www.zeit.de/2020/29/gerd-mueller-bundesentwicklungsminister-lieferkettengesetz-entwicklungspolitik;Peinlich erfolgreich;08.07.2020
1685166442-7293;https://www.zeit.de/suche/index?q=Bildung&type=article&p=256;Anonyme Alkoholiker: Weil es zu schön war;https://www.zeit.de/entdecken/2019-12/anonyme-alkoholiker-frau-sucht-krankheit-entzug;Weil es zu schön war;12.01.2020
1685166468-7294;https://www.zeit.de/suche/index?q=Bildung&type=article&p=256;Homeschooling: Klagen, Klagen, Klagen;https://www.zeit.de/2020/29/homeschooling-corona-klagen-schulbehoerden-praesenzunterricht-chancengleichheit;Nichts als Klagen;08.07.2020
1685166494-7295;https://www.zeit.de/suche/index?q=Bildung&type=article&p=256;Schulbetrieb: Saskia Esken sieht Schule ohne Abstand skeptisch;https://www.zeit.de/politik/deutschland/2020-07/saskia-esken-corona-schulbetrieb-ansteckungsrisiko;Saskia Esken sieht Schule ohne Abstand skeptisch;13.07.2020
1685166520-7296;https://www.zeit.de/suche/index?q=Bildung&type=article&p=256;Rassismus an Schulen: Eine Schule für alle ist machbar;https://www.zeit.de/gesellschaft/schule/2020-07/rassismus-schule-chancenungleichheit-bildungswesen-problembezirke-deutschland;Eine Schule für alle ist machbar;13.07.2020
1685166546-7297;https://www.zeit.de/suche/index?q=Bildung&type=article&p=256;Afrika: Man muss nicht alle Fehler selbst machen;https://www.zeit.de/2020/29/afrika-bildungssystem-entwicklung-privatisierung-finanzierung;Schneller ans Ziel;08.07.2020
1685166576-7298;https://www.zeit.de/suche/index?q=Bildung&type=article&p=255;Gastronomie: Ist Parken wichtiger als Draußensitzen?;https://www.zeit.de/hamburg/2020-07/elbvertiefung-14-07-2020;Ist Parken wichtiger als Draußensitzen?;14.07.2020
1685166628-7300;https://www.zeit.de/suche/index?q=Bildung&type=article&p=255;Weltbevölkerung: Mehr als 9,7 Milliarden werden wir angeblich nicht;https://www.zeit.de/gesellschaft/zeitgeschehen/2020-07/weltbevoelkerung-geburtenrate-bevoelkerungsprognose-demografie-peak-wachstum;Mehr als 9,7 Milliarden werden wir angeblich nicht;15.07.2020
1685166654-7301;https://www.zeit.de/suche/index?q=Bildung&type=article&p=255;Thüringer Verfassungsgerichtshof: Paritätsregelung für Wahllisten in Thüringen ist verfassungswidrig;https://www.zeit.de/politik/deutschland/2020-07/paritaetsregelung-fuer-wahllisten-in-thueringen-ist-verfassungswidrig;Paritätsregelung für Wahllisten in Thüringen ist verfassungswidrig;15.07.2020
1685166680-7302;https://www.zeit.de/suche/index?q=Bildung&type=article&p=255;"Wolfgang Schäuble und Jens Spahn: ""Er hat den Willen zur Macht""";https://www.zeit.de/2020/30/wolfgang-schaeuble-jens-spahn-corona-cdu-kanzlerkandidat;"Er hat den Willen zur Macht – ""Ich schätze  Schäubles Rat""";15.07.2020
1685166706-7303;https://www.zeit.de/suche/index?q=Bildung&type=article&p=255;Social Distancing: Sie bringen sich in Sicherheit;https://www.zeit.de/wirtschaft/2020-07/social-distancing-corona-luxus-soziale-ungleichheit;Sie bringen sich in Sicherheit;14.07.2020
1685166732-7304;https://www.zeit.de/suche/index?q=Bildung&type=article&p=255;Ausgabe 30/2020: Unsere Quellen;https://www.zeit.de/wq/2020-30;Unsere Quellen;15.07.2020
1685166758-7305;https://www.zeit.de/suche/index?q=Bildung&type=article&p=255;Der Lichthof: In 27 Zeilen bis nach Indien;https://www.zeit.de/2020/30/der-lichthof-novellen-hartmut-lange;In 27 Zeilen bis nach Indien;15.07.2020
1685166784-7306;https://www.zeit.de/suche/index?q=Bildung&type=article&p=255;US-Universitäten: Trump prüft Hochschulen;https://www.zeit.de/2020/30/us-universitaeten-donald-trump-ausweisung-auslaendische-studenten;Trump prüft Hochschulen;15.07.2020
1685166810-7307;https://www.zeit.de/suche/index?q=Bildung&type=article&p=255;Bohnen-Tweet: Das Netz kritisiert Ivanka Trump für ein mutmaßliches Werbefoto;https://www.zeit.de/zett/politik/2020-07/das-netz-kritisiert-ivanka-trump-fuer-ein-mutmassliches-werbefoto;Das Netz kritisiert Ivanka Trump für ein mutmaßliches Werbefoto;16.07.2020
1685166839-7308;https://www.zeit.de/suche/index?q=Bildung&type=article&p=254;Resilienz-Training: Wie wir aktiv unsere Seele stärken;https://www.zeit.de/wissen/gesundheit/2020-07/resilienz-corona-krise-widerstandsfaehigkeit-psychologie-forschung-training;Wie wir aktiv unsere Seele stärken;16.07.2020
1685166842-7309;https://www.zeit.de/suche/index?q=Bildung&type=article&p=254;Europäische Union: Merkels fast unlösbare Aufgabe;https://www.zeit.de/politik/ausland/2020-07/eu-ratspraesidentschaft-deutschland-angela-merkel-coronavirus-giuseppe-conte-italien;Merkels fast unlösbare Aufgabe;16.07.2020
1685166845-7310;https://www.zeit.de/suche/index?q=Bildung&type=article&p=254;Kinder in der Corona-Krise: Liebe Frau Peschel-Gutzeit – Liebe Frau Bücker;https://www.zeit.de/2020/30/kinder-corona-krise-lore-maria-peschel-gutzeit-teresa-brueckner;Liebe Frau Peschel-Gutzeit – Liebe Frau Bücker;17.07.2020
1685166848-7311;https://www.zeit.de/suche/index?q=Bildung&type=article&p=254;US-Einreiseverbot: USA öffnen Grenzen für Studierende aus Europa wieder;https://www.zeit.de/politik/ausland/2020-07/us-einreiseverbot-ausnahme-studenten-europa-corona;USA öffnen Grenzen für Studierende aus Europa wieder;17.07.2020
1685166851-7312;https://www.zeit.de/suche/index?q=Bildung&type=article&p=254;Corona-Krise: Polen gegen Bindung der EU-Hilfen an Einhaltung von Auflagen;https://www.zeit.de/politik/ausland/2020-07/corona-krise-polen-gegen-bindung-einhaltung-auflagen-eu-hilfen;Polen gegen eine Bindung der EU-Hilfen an Einhaltung von Auflagen;17.07.2020
1685166854-7313;https://www.zeit.de/suche/index?q=Bildung&type=article&p=254;"Kinderkommission: ""Das System ist auf Kante genäht""";https://www.zeit.de/2020/30/kinderkommission-corona-krise-vernachlaessigung-regierung-matthias-seestern-pauly;Das System ist auf Kante genäht;15.07.2020
1685166857-7314;https://www.zeit.de/suche/index?q=Bildung&type=article&p=254;"Antisemitismus an Schulen: Antisemitismus an deutschen Schulen: ""Ich werde angegriffen, weil ich jüdische Vorfahren habe""";https://www.zeit.de/zett/politik/2020-07/antisemitismus-an-schulen-ich-werde-angegriffen-weil-ich-juedische-vorfahren-habe-juden-deutschland;"Antisemitismus an deutschen Schulen: ""Ich werde angegriffen, weil ich jüdische Vorfahren habe""";18.07.2020
1685166874-7315;https://www.zeit.de/suche/index?q=Bildung&type=article&p=254;Russland: Zehntausende Menschen protestieren auf Anti-Kreml-Kundgebung;https://www.zeit.de/politik/ausland/2020-07/russland-massenproteste-sergej-furgal-gouverneur-opposition;Zehntausende Menschen protestieren auf Anti-Kreml-Kundgebung;18.07.2020
1685166878-7316;https://www.zeit.de/suche/index?q=Bildung&type=article&p=254;Rassismus an Schulen: Die neoliberale Schule;https://www.zeit.de/gesellschaft/schule/2020-07/rassismus-schulen-diskriminierung-migrationshintergrund-chancengleichheit-bildungssystem;Die neoliberale Schule;19.07.2020
1685166881-7317;https://www.zeit.de/suche/index?q=Bildung&type=article&p=254;Wirtschaftswachstum: Wir müssen unsere Ziele neu denken;https://www.zeit.de/wirtschaft/2020-07/wirtschaftswachstum-bip-oekonomie-innovation-fortschritt-klimaschutz;Wir müssen unsere Ziele neu denken;19.07.2020
1685166888-7318;https://www.zeit.de/suche/index?q=Bildung&type=article&p=253;Covid-19: So weit ist die Forschung an der Corona-Impfung;https://www.zeit.de/wissen/gesundheit/2020-07/impfstoff-covid-19-antikoerper-infektionsschutz;So weit ist die Forschung an der Corona-Impfung;20.07.2020
1685166891-7319;https://www.zeit.de/suche/index?q=Bildung&type=article&p=253;The Lancet: Mehrere Corona-Impfstoffe liefern positive Ergebnisse;https://www.zeit.de/wissen/gesundheit/2020-07/coronavirus-impfstoff-the-lancet-forschung-grossbritannien-china;Mehrere Corona-Impfstoffe liefern positive Ergebnisse;20.07.2020
1685166894-7320;https://www.zeit.de/suche/index?q=Bildung&type=article&p=253;Weltbevölkerung: Auch weniger Menschen sind eine Herausforderung;https://www.zeit.de/politik/2020-07/weltbevoelkerung-wachstum-verlangsamung-studie;;21.07.2020
1685166897-7321;https://www.zeit.de/suche/index?q=Bildung&type=article&p=253;"Freda von der Decken: ""Es liegt nicht an den Jugendlichen, sondern an den Umständen""";https://www.zeit.de/arbeit/2020-07/freda-von-der-decken-mut-academie-arbeit-podcast;Es liegt nicht an den Jugendlichen, sondern an den Umständen;21.07.2020
1685166903-7323;https://www.zeit.de/suche/index?q=Bildung&type=article&p=253;Konzentration und Kreativität : Jedes Gehirn kann mehr, als es denkt;https://www.zeit.de/wissen/gesundheit/2020-07/konzentration-kreativitaet-gedaechtnis-steigern-kognitive-psychologie-methoden;Jedes Gehirn kann mehr, als es denkt;22.07.2020
1685166906-7324;https://www.zeit.de/suche/index?q=Bildung&type=article&p=253;"Feridun Zaimoglu: ""Ich glaube nicht an das Märchen vom tollen Multikulti-Istanbul""";https://www.zeit.de/2020/31/feridun-zaimoglu-hagia-sophia-moschee-recep-tayyip-erdogan;Ich glaube nicht an das Märchen vom tollen Multikulti-Istanbul;22.07.2020
1685166909-7325;https://www.zeit.de/suche/index?q=Bildung&type=article&p=253;Coronavirus: Das Warten auf die rettende Impfung;https://www.zeit.de/2020/31/coronavirus-impstoff-versuche-brasilien;Die Welt-Impfung;22.07.2020
1685166912-7326;https://www.zeit.de/suche/index?q=Bildung&type=article&p=253;Sinus-Jugendstudie: Die Jugend ist ernster und wünscht sich mehr Beteiligung;https://www.zeit.de/gesellschaft/zeitgeschehen/2020-07/sinus-jugendstudie-lebenswelt-jugendlicher-ernsthafter-besorgter-corona-pandemie;Die Jugend ist ernster und wünscht sich mehr Beteiligung;23.07.2020
1685166915-7327;https://www.zeit.de/suche/index?q=Bildung&type=article&p=253;Freiburg: Mehrere Angeklagte wegen Vergewaltigung zu Haftstrafen verurteilt;https://www.zeit.de/gesellschaft/zeitgeschehen/2020-07/freiburg-vergewaltigungsprozess-haftstrafen-prozess-urteil-gruppenvergewaltigung;Mehrere Angeklagte wegen Vergewaltigung zu Haftstrafen verurteilt;23.07.2020
1685166922-7328;https://www.zeit.de/suche/index?q=Bildung&type=article&p=252;"Rassismus: ""Jim Knopf wird leider noch oft gelesen""";https://www.zeit.de/hamburg/2020-07/rassismus-fruehbildung-kita-vorschule-paedagogik-christiane-kassama;Jim Knopf wird leider noch oft gelesen;23.07.2020
1685166925-7329;https://www.zeit.de/suche/index?q=Bildung&type=article&p=252;Erbschaft: Sollte nicht jeder erben?;https://www.zeit.de/wirtschaft/2020-07/erbschaft-vermoegensverteilung-ungleichheit-millionaere-soziale-gerechtigkeit;;24.07.2020
1685166929-7330;https://www.zeit.de/suche/index?q=Bildung&type=article&p=252;"Rassismusdebatte: ""Die Bezeichnung Onkel Tom ist eine Beleidigung""";https://www.zeit.de/sport/2020-07/rassismus-debatte-berlin-moses-poelking-petition;Die Bezeichnung Onkel Tom ist eine Beleidigung;24.07.2020
1685166932-7331;https://www.zeit.de/suche/index?q=Bildung&type=article&p=252;"Stiftung Bildung: ""Für Bildung zu spenden, das muss noch gelernt werden""";https://www.zeit.de/gesellschaft/schule/2020-07/stiftung-bildung-schulfoerderung-foerdervereine-brennpunktschulen;Für Bildung zu spenden, das muss noch gelernt werden;24.07.2020
1685166935-7332;https://www.zeit.de/suche/index?q=Bildung&type=article&p=252;Portland: Der letzte Weg zur Wiederwahl;https://www.zeit.de/politik/ausland/2020-07/donald-trump-usa-wahl-taktik-portland-bundespolizisten;Der letzte Weg zur Wiederwahl;25.07.2020
1685166938-7333;https://www.zeit.de/suche/index?q=Bildung&type=article&p=252;Gedankenfreiheit: Die Feinde des Liberalismus;https://www.zeit.de/2020/31/gedankenfreiheit-liberalismus-demokratie-moral;Die Feinde des Liberalismus;22.07.2020
1685166941-7334;https://www.zeit.de/suche/index?q=Bildung&type=article&p=252;"Sigmar Gabriel: ""Viele Eltern haben gemerkt, dass nicht immer die Lehrer schuld sind""";https://www.zeit.de/gesellschaft/schule/2020-07/sigmar-gabriel-corona-krise-homeschooling-praesenzunterricht-infektionsschutz;Viele Eltern haben gemerkt, dass nicht immer die Lehrer schuld sind;26.07.2020
1685166961-7336;https://www.zeit.de/suche/index?q=Bildung&type=article&p=252;Coronavirus: Die wirtschaftliche Dominanz der USA könnte enden;https://www.zeit.de/wirtschaft/2020-07/coronavirus-usa-wirtschaft-krise-sozialsystem;;27.07.2020
1685166964-7337;https://www.zeit.de/suche/index?q=Bildung&type=article&p=252;Aufmerksamkeitsspanne: Konzentration, bitte;https://www.zeit.de/wissen/2020-07/aufmerksamkeitsspanne-konzentration-routine-neuroplastizitaet-effizienz-motivation-stress;Konzentration, bitte;27.07.2020
1685166971-7338;https://www.zeit.de/suche/index?q=Bildung&type=article&p=251;Corona-Immunität: Erster infizierter Webasto-Mitarbeiter schildert seine Erkrankung;https://www.zeit.de/wissen/gesundheit/2020-07/corona-immunitaet-dauer-infektionsschutz-antikoerper-verschwunden;Erster infizierter Webasto-Mitarbeiter schildert seine Erkrankung;27.07.2020
1685166973-7339;https://www.zeit.de/suche/index?q=Bildung&type=article&p=251;USA: Ein Päckchen für die Wirtschaft – und das Virus;https://www.zeit.de/politik/ausland/2020-07/usa-corona-hilfspaket-republikaner-entwurf-arbeitslosengeld-streit;Ein Päckchen für die Wirtschaft – und das Virus;28.07.2020
