web-scraper-order;web-scraper-start-url;Headline;Date;URL;URL-href;
1685292155-135;https://www.handelsblatt.com/suche/?p3616352=102&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;„Wir werden nicht mehr zuschauen“;30.01.2016;;https://www.handelsblatt.com/politik/deutschland/razzia-im-fluechtlingsheim-wir-werden-nicht-mehr-zuschauen/12895162.html
1685292155-136;https://www.handelsblatt.com/suche/?p3616352=102&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;Ein Joghurt-Magnat kämpft für Flüchtlinge;30.01.2016;;https://www.handelsblatt.com/unternehmen/management/hamdi-ulukaya-ein-joghurt-magnat-kaempft-fuer-fluechtlinge/12885094.html
1685292155-137;https://www.handelsblatt.com/suche/?p3616352=102&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;„Ich bin stolz, Deutsche zu sein“;22.01.2016;;https://www.handelsblatt.com/politik/deutschland/muslimische-bundeswehrsoldatin-gegen-vorurteile-ich-bin-stolz-deutsche-zu-sein/12860230.html
1685292155-138;https://www.handelsblatt.com/suche/?p3616352=102&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;„Wer verzagt reagiert, hat schon verloren“;13.01.2016;;https://www.handelsblatt.com/unternehmen/it-medien/zanny-minton-beddoes-miriam-meckel-wer-verzagt-reagiert-hat-schon-verloren/12823618.html
1685292155-139;https://www.handelsblatt.com/suche/?p3616352=102&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;„Unbegrenzte Einreise ist ein Fehler“;12.01.2016;;https://www.handelsblatt.com/politik/deutschland/interview-mit-hans-juergen-papier-unbegrenzte-einreise-ist-ein-fehler/12818108.html
1685292155-140;https://www.handelsblatt.com/suche/?p3616352=102&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;Kölner Polizeipräsident gefeuert;08.01.2016;;https://www.handelsblatt.com/politik/deutschland/koeln-und-die-folgen-koelner-polizeipraesident-gefeuert/12808688.html
1685292161-160;https://www.handelsblatt.com/suche/?p3616352=101&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;Polizei verhört Verdächtige nach Brand in Unterkunft;08.06.2016;;https://www.handelsblatt.com/politik/deutschland/fluechtlinge-in-duesseldorf-polizei-verhoert-verdaechtige-nach-brand-in-unterkunft/13705518.html
1685292161-161;https://www.handelsblatt.com/suche/?p3616352=101&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;Schweizer stimmen gegen staatliches Taschengeld;05.06.2016;;https://www.handelsblatt.com/politik/international/bedingungsloses-grundeinkommen-schweizer-stimmen-gegen-staatliches-taschengeld/13685442.html
1685292161-162;https://www.handelsblatt.com/suche/?p3616352=101&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;„Ein zu enges Korsett führt zu Schnappatmung“;27.05.2016;;https://www.handelsblatt.com/unternehmen/dienstleister/bcg-deutschland-chef-carsten-kratz-ein-zu-enges-korsett-fuehrt-zu-schnappatmung/13644802.html
1685292161-163;https://www.handelsblatt.com/suche/?p3616352=101&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;Hunderte Flüchtlinge sollen im Mittelmeer ertrunken sein;19.04.2016;;https://www.handelsblatt.com/politik/international/fluechtlingskatastrophe-hunderte-fluechtlinge-sollen-im-mittelmeer-ertrunken-sein/13463212.html
