web-scraper-order;web-scraper-start-url;Headline;Date;URL;URL-href;
1685295433-149;https://www.handelsblatt.com/suche/?p3616352=2&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Dieser Geschichtsprofessor will uns das 21. Jahrhundert erklären;20.09.2018;;https://www.handelsblatt.com/arts_und_style/literatur/buchtipp-21-lektionen-fuer-das-21-jahrhundert-dieser-geschichtsprofessor-will-uns-das-21-jahrhundert-erklaeren/23080204.html
1685295433-150;https://www.handelsblatt.com/suche/?p3616352=2&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Deutschland verliert den Anschluss bei der künstlichen Befruchtung;18.08.2018;;https://www.handelsblatt.com/technik/forschung-innovation/reproduktionsmedizin-deutschland-verliert-den-anschluss-bei-der-kuenstlichen-befruchtung/22919418.html
1685295433-151;https://www.handelsblatt.com/suche/?p3616352=2&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Wie der Supreme Court in den USA nach rechts rückt;02.07.2018;;https://www.handelsblatt.com/politik/international/nach-richter-ruecktritt-wie-der-supreme-court-in-den-usa-nach-rechts-rueckt/22757072.html
1685295433-152;https://www.handelsblatt.com/suche/?p3616352=2&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Bei Starbucks endet eine Ära – Howard Schultz verlässt die Kaffeekette;05.06.2018;;https://www.handelsblatt.com/unternehmen/management/nach-ueber-30-jahren-bei-starbucks-endet-eine-aera-howard-schultz-verlaesst-die-kaffeekette/22642924.html
1685295437-172;https://www.handelsblatt.com/suche/?p3616352=1&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Tech-Investor Peter Thiel: „Google ist völlig im Panikmodus“;28.03.2023;;https://www.handelsblatt.com/technik/it-internet/peter-thiel-im-interview-noch-sind-wir-menschen-am-ruder/29025444.html
1685295437-173;https://www.handelsblatt.com/suche/?p3616352=1&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;US-Senat stimmt für Recht auf gleichgeschlechtliche Ehe;30.11.2022;;https://www.handelsblatt.com/politik/international/usa-us-senat-stimmt-fuer-recht-auf-gleichgeschlechtliche-ehe/28838730.html
1685295437-174;https://www.handelsblatt.com/suche/?p3616352=1&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Mussolini-Verehrer und  Russland-Freund – das sind Giorgia Melonis mächtigste Männer im Parlament;14.10.2022;;https://www.handelsblatt.com/politik/international/italien-mussolini-verehrer-und-russland-freund-das-sind-giorgia-melonis-maechtigste-maenner-im-parlament/28747102.html
1685295437-175;https://www.handelsblatt.com/suche/?p3616352=1&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Singapur erlaubt Sex zwischen Männern – was das mit dem globalen Fachkräftewettbewerb zu tun hat;22.08.2022;;https://www.handelsblatt.com/politik/international/asien-singapur-erlaubt-sex-zwischen-maennern-was-das-mit-dem-globalen-fachkraeftewettbewerb-zu-tun-hat/28616900.html
1685295437-176;https://www.handelsblatt.com/suche/?p3616352=1&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;„Woke-Mob“ oder neue Aufgeklärtheit? Wie politische Korrektheit zum US-Wahlkampfthema wurde;29.05.2022;;https://www.handelsblatt.com/politik/international/vor-den-us-wahlen-woke-mob-oder-neue-aufgeklaertheit-wie-politische-korrektheit-zum-us-wahlkampfthema-wurde/28368096.html
1685295437-177;https://www.handelsblatt.com/suche/?p3616352=1&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Christoph Keese entwirft eine Formel für die Suche nach dem nächsten Biontech;14.05.2022;;https://www.handelsblatt.com/arts_und_style/literatur/buchkritik-christoph-keese-entwirft-eine-formel-fuer-die-suche-nach-dem-naechsten-biontech/28331858.html
1685295437-178;https://www.handelsblatt.com/suche/?p3616352=1&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Peter Thiel, Jeff Bezos & Co: Der (Alb-)Traum vom ewigen Leben;02.05.2022;;https://www.handelsblatt.com/technik/forschung-innovation/usa-peter-thiel-jeff-bezos-und-co-der-alb-traum-vom-ewigen-leben/28270344.html
1685295437-179;https://www.handelsblatt.com/suche/?p3616352=1&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Laschet und Scholz im Auftrag von Klaas von Kindern ausgefragt;16.09.2021;;https://www.handelsblatt.com/politik/deutschland/late-nite-berlin-laschet-und-scholz-im-auftrag-vonklaas-von-kindern-ausgefragt/27613306.html
1685295437-180;https://www.handelsblatt.com/suche/?p3616352=1&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Die SPD hat einen Kanzlerkandidaten – aber noch keinen politischen Kurs;11.08.2020;;https://www.handelsblatt.com/meinung/kommentare/kommentar-die-spd-hat-einen-kanzlerkandidaten-aber-noch-keinen-politischen-kurs/26085846.html
1685295437-181;https://www.handelsblatt.com/suche/?p3616352=1&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Die Grünen und die Wirtschaft – Der Weg zur Macht führt über die Lobbys;10.01.2020;;https://www.handelsblatt.com/politik/deutschland/40-jahre-nach-parteigruendung-die-gruenen-und-die-wirtschaft-der-weg-zur-macht-fuehrt-ueber-die-lobbys/25421114.html
